id,directorId
29723,12698
31638,1016047
113286,14597
9535,1722
9455,4700
796,4023
100,190
47501,62872
77936,800
84586,1603348
30943,2637
107946,90874
7341,6159
10350,324
11772,57631
9540,4023
31503,1091
11773,1800
30202,96369
22345,54967
53685,2422
1567,24560
1641,107414
47288,85925
10212,525
10354,11694
11526,1215
8583,26760
123728,8285
16520,54827
16508,16435
11374,8965
16379,34849
125123,941809
28029,1302
603,5066
4951,263975
65749,4818
8970,2330
9840,1258297
186705,33156
30950,88060
70687,10723
11660,434
9430,224
11355,61335
18764,1042634
9465,38527
27455,92012
1414,15148
49981,1721
6522,8805
114719,206549
10209,552613
25512,1037
143299,1255
22826,4109
1902,68381
445590,98132
6396,601
39964,6449
12596,1325
9451,42378
1946,1112606
89522,93395
42230,6720
139445,52405
74140,161858
1844,25645
6552,26729
24584,39979
213985,234358
25471,19801
4154,56739
28519,4956
3309,2867
18462,41402
28941,1557
18252,29662
8592,4681
564,100793
13852,12348
140519,103344
25232,53810
33194,491
10210,243
53862,597
17962,1761
9460,70
4927,12348
122190,5028
1893,2917
31342,30146
44297,29755
95627,25165
8785,28970
15849,5029
18990,2920
29242,11776
29243,56926
31498,307
29239,106608
15660,26978
1924,3487
8536,11030
9531,51000
11411,30969
138,14773
30793,82751
3103,102429
3035,12345
3077,5140
3074,2000
3076,1744
3079,668
32023,15361
13666,10316
29794,474
9077,102329
36685,531
43391,2303
30168,66800
10785,638550
19483,1085268
8974,262055
29959,7067
11549,9042
18158,1006105
27625,980223
41516,78012
17918,3193
37305,348
18784,170664
509,56710
1090,65314
24858,1071
15059,63983
55912,17494
12117,61346
11779,38507
41730,145304
84198,79113
100568,664
13533,2997
62676,1919
817,313
265966,43439
91598,6626
14283,21678
37135,298
2275,68602
68426,28615
24137,9646
10376,26849
104,58220
15800,2215
9032,58712
13821,51866
9421,69099
55955,8858
67067,1226
6488,5666
9473,461
8487,4759
10279,19228
125263,16938
2767,1093
78568,68602
2105,41887
1073,240
10239,240
10208,240
2667,240
48958,240
345,1650
9825,1650
16158,1527
133575,1035
620,911
2978,1527
10490,9868
11618,5696
332,488
1812,2215
8914,37
9824,10471
4806,55264
33430,24657
247,8965
10056,7908
967,89036
802,4434
3175,39996
147,1243
1628,12698
21185,37
11120,323
10136,557111
32060,1035
48686,33094
48259,2289
873,64061
48660,41549
26789,923620
3934,7087
108312,2952
198469,517
11416,13563
10776,2291
24452,20133
9710,1241
31924,4016
30890,20561
24081,7908
20242,1586
39074,50583
66194,96627
2115,97773
23599,3050
3526,1083461
41166,8820
16406,27339
197239,6449
10386,102429
745,12011
913,12415
912,102429
12229,102429
67323,102429
91076,3460
89861,21819
19457,38646
11353,9108
17707,1760
9781,12936
102489,27746
18212,58389
13817,1531
126996,11505
38715,369
48781,14911
12185,17494
29056,13581
26857,1697
28501,58094
29030,11057
25319,639
29074,12698
24103,64030
10552,26458
9267,18889
10766,3430
10768,60621
813,40333
2665,11098
9406,19155
11418,44931
11153,84940
14170,64508
2280,20181
11077,20949
28597,35329
22611,2226
39780,1114891
10396,8636
9944,897
850,68
10154,96439
10342,44692
10366,19893
9349,2624
15122,28904
10494,13
126152,1009298
22314,40220
51679,8969
35813,20718
11037,15730
11955,22100
2038,7395
28737,172993
11963,37036
141489,148455
53761,904
9096,508
91893,1886
113273,997
103793,583
1911,3727
2900,85311
17709,11435
37718,40
47144,54590
104896,9032
30964,13563
52366,136911
6373,90820
2162,12868
14578,12011
40694,10215
4338,39
49184,16294
10307,56911
11601,7623
18621,58021
1075,10586
21719,560
40879,3110
47951,54590
43832,2722
47697,2722
49792,72005
77064,69300
26522,19665
23761,19665
24097,46391
42114,2004
28295,15148
12105,12881
14,32327
24128,3686
11001,18897
10390,18897
9453,5696
704,4023
35122,8844
142132,73499
24153,36805
11797,4500
18086,20951
124475,20236
17887,6737
10669,282
11527,58741
42848,32035
40867,65317
1049,7468
28032,1211915
11326,64114
28377,4415
10975,8337
10974,143463
10398,1221
2290,58245
24071,1060
62994,7301
60994,2000
16112,5026
32305,1301
14429,73499
15198,2836
6415,1433989
24066,1435401
21430,103511
10381,1884
171982,81421
42486,72624
60285,57383
5622,10491
10349,8844
42518,16300
29787,2690
9638,25161
10576,190
12662,1762
61369,594
11712,18899
12618,7202
13824,10367
226,255
288772,32767
55107,6449
69851,223825
10388,15254
17198,909
44857,5785
9346,96369
861,30249
14412,30249
9377,30249
11541,81116
2457,3358
11901,32134
4929,2748
85325,7270
11230,27614
8416,18392
11054,12865
851,10586
24453,9915
18254,9855
56235,9856
20123,8876
16642,1259
2593,1567673
42020,491
3086,932993
16305,932993
32255,557
48797,30833
19997,1384742
3767,376
17352,229519
535,1044
2731,3225
1654,4023
31043,4023
14831,102797
658,5602
657,9054
646,280
5689,16862
391,6818
8052,66777
772,607
65448,1243
65452,65420
31650,72024
73575,149
302579,3131
550,1296
97537,21136
12220,99080
1610,114629
53151,15175
42881,2289
29064,86
404,5241
42196,2027
36819,24
42726,16294
9343,9856
16858,8380
42006,9915
11562,74590
10496,2289
16162,1053508
8649,24
31306,5140
10563,202
14484,231521
214735,1018072
94857,608
32043,4235
15247,6818
29251,20430
5548,20779
5549,8216
856,638
38772,31654
699,20173
709,933201
253,56209
13511,2226
660,8635
46798,82689
11377,109095
26149,4782
492,3027
108346,3027
98480,2866
128,5216
46286,116778
8672,2082
8056,8635
2020,9080
9481,4600
9008,55692
14242,9424
16129,3098
104103,58040
11489,5026
28145,11876
51371,68682
18111,719
31361,57314
11223,8619
16281,2352
16288,6448
1694,2746
476,4610
37094,8858
13555,92851
961,1524
73969,69667
24831,2226
64963,4868
85160,86035
25560,138167
21610,54590
11878,10586
11510,34692
11234,39819
957,19303
11886,59
37853,65428
62204,1253
11040,44740
21849,29378
1621,117621
14035,29321
40771,9168
40772,30165
40773,2108
11498,57065
11790,21404
29371,60045
276635,2087
47941,309
29048,721
19052,3636
21349,1059
1832,104879
10047,20967
10228,11993
47692,8328
18561,3556
144953,1263
37426,10781
51787,8246
11663,55439
13485,225702
9289,1776
9264,9856
18222,309
124853,88820
11165,33223
4203,40437
24226,3637
88875,12329
11379,7067
29154,5026
2039,131205
77915,102546
11943,15877
11481,8500
2690,33064
20565,2428
27141,8246
10399,4964
90762,1301
2668,493
36643,2026
99,18854
159569,769
77010,4
25898,1994
9647,947
11787,280
5156,21958
24276,21864
11953,1530
44662,113102
29005,37710
26371,7
596,1262
52470,6111
20334,2952
11393,77003
31121,25826
293,4953
10998,46617
12235,2663
36094,101297
9013,5657
11005,17016
59820,15379
2924,10757
177,3290
38557,1243
42087,1150
13681,1080873
34760,559559
9946,8635
863,11553
31582,84657
125520,9789
22267,51875
55123,897
5486,33690
10411,13953
41462,514
1718,18500
28604,19665
15506,47399
20024,504
78256,11454
13787,153
54933,5306
9684,24970
9586,3129
41638,8511
70801,39012
33015,1045
777,29807
21887,2545
5652,1729
19664,37
32331,65285
76083,16390
32628,4762
32669,1253
18161,111807
31681,6379
33666,104178
32274,3349
10402,5629
497,8339
1715,2778
35118,602
42739,32174
26162,25630
25188,4341
15515,3188
75888,3974
1439,15002
2277,1720
10137,52112
10387,13563
49948,9168
334,4037
30237,16391
50116,18533
46435,1128
94260,112946
22213,64711
47070,366
36492,543550
624,1455472
26578,46297
415072,1723
43103,22812
43194,37236
9563,2226
1850,29571
926,9098
1213,37710
10471,711
10400,21506
10397,1044
20761,19450
12524,6818
28216,13015
36773,13265
30814,15132
10219,10147
3558,37362
104878,7414
41276,32134
17908,1254
10384,3050
125317,84736
48233,10949
10236,12840
71067,9217
632,12737
11851,3248
5924,16863
33734,19304
14886,4083
26617,476
11900,87267
10493,30309
16241,96801
27632,13233
22160,25904
4460,68185
9644,93904
43455,7501
13342,144044
35119,8635
21256,64823
14919,1214587
14040,1254
75641,52208
17343,1074750
22692,27889
47620,284
2990,36083
38775,115309
10831,943155
21193,6935
33078,18378
16672,108769
10472,5281
123277,716
79474,1103
97805,323
53714,489
21489,3535
51392,769
32600,58448
110479,56155
299121,14911
13005,1095
65134,37
121738,37
18681,491
75531,54441
20468,11649
14521,5602
46835,547
10406,64170
14741,11401
32015,47820
1883,2294
2005,1724
6279,1760
11087,12988
7305,33
24735,39104
9475,5140
8872,117
8873,54795
11287,95818
9869,43330
619,149082
9374,1074631
11259,18635
8293,1038645
11068,179616
1923,11147
10158,852
10206,8384
11782,3962
10086,5553
9367,17556
9876,607
10326,1335917
16562,31121
9609,69815
12143,213613
4234,10051
9605,15488
8374,46611
29076,13335
80471,550
49477,3092
121940,28239
28156,21217
113096,15493
106837,110962
24349,1035
27841,5030
1907,13848
15489,13848
15655,12433
68546,3945
36210,13848
279444,3148
77908,40242
22342,12868
96484,69104
30062,87700
62463,13776
25934,323
101383,21526
14181,115226
10385,1558
2787,1193920
2069,65134
61416,113194
79515,17278
14839,19304
42186,5342
28978,339
901,1632
25010,72624
36208,2746
10098,4614
18264,240005
291861,21600
33374,70
43368,44763
127602,228856
2155,19244
11004,7854
25212,296
36048,30839
139,14674
210307,9168
47816,53767
20682,99916
25166,63670
1831,99916
10416,68212
14271,89981
4816,95862
19958,40549
28569,99916
2193,168200
64871,585004
54575,136
11016,3556
23020,9200
54195,27614
139058,13
20423,29
10839,1760
36489,4037
24481,39996
11296,1
61651,6593
28172,8500
57855,3453
28180,10001
14280,18565
72086,10492
149687,4964
29478,1263
28177,15663
64166,142603
73642,7721
2067,143353
622,68
110666,2309
28463,4081
12186,40199
20283,73962
5693,992802
287,992802
968,14929
838,1788
16958,491
3114,28169
31938,9965
12501,13859
22650,134639
31618,15890
42232,53861
15873,63550
26928,1927
68427,6729
25392,68457
67455,55983
22178,7908
48213,195
35412,859
43463,58075
59939,17784
159727,2289
244151,871
8333,26134
19259,8823
820,105752
11718,153
8989,561
32031,1027277
58048,1311102
26827,2352
11157,78845
28370,37362
918,8452
61178,5029
11176,578
14900,1072042
11899,13563
36536,1261
18890,548
19736,5281
123047,548
24575,5281
16535,5281
10971,9217
23928,7335
31336,7314
462,844
9532,33008
117259,16592
78231,18669
2383,11403
25503,3146
53879,35
1396,3686
11570,147407
1541,59649
150043,76418
17443,19736
8469,12988
27995,16938
36739,70250
925,493
41823,36804
1713,14859
26170,949
30547,1749
54825,37
13939,870
14373,10765
24873,1219210
26263,53175
34746,58278
996,110695
9079,33054
1496,225945
1498,32327
1497,89745
1499,18754
1880,3945
33762,114876
103960,12867
11690,1927
29143,33485
35292,1807
36652,14875
801,4081
104301,5026
11520,491
1879,6608
2085,19054
13539,65420
16222,8619
109479,904
17078,55790
37722,414
75892,7187
33516,8305
99008,117
9960,27005
3082,18878
49338,31603
2102,7386
52961,4357
12187,30453
24748,488
990,50542
1908,121760
9764,114337
840,21227
39890,37360
42237,226513
26689,19304
25673,18378
2291,1152
13531,348
16620,9614
526,18854
13346,3431
243,8452
10501,11789
11478,2122
96167,16544
24212,3428
6644,190
41038,56381
879,2031
32613,32593
39406,5149
85689,2215
31624,2283
17529,33438
40841,12145
118098,150184
1793,2303
11327,9915
1700,95526
54087,4429
34322,1259
41659,102521
593,1046
10774,57359
10083,339
29786,1090
11356,1213
10747,19450
38809,11983
10559,1012097
20697,7459
2621,31024
10479,4023
125709,2952
49721,78523
2006,65865
184885,22669
46625,96972
17339,137213
26879,563031
11305,8246
48211,5506
28975,66777
13665,18392
12309,3224
1552,87521
106,4102
10333,893
11027,8217
61560,1524
123757,5912
27197,5281
10468,7213
1359,1776
4967,8217
31776,14227
10557,9081
27745,46230
19214,7847
46686,124092
71402,32035
13776,8215
26291,27518
10784,1979
10242,69719
27857,85242
16347,42
4825,1033866
11654,6111
10518,46442
11977,102429
18041,102688
14736,108670
3536,62020
1443,42113
10424,578
80677,58220
28971,14138
49096,68281
310431,9855
40562,15206
9456,52217
889,18596
10564,4955
15723,2871
19600,33542
125537,89373
452,8339
68170,80260
36234,1263
39283,8219
65460,54590
55667,12940
31978,1058138
12476,1225
5241,9062
98,82800
21311,15657
47724,83791
11129,100629
94214,9054
117781,83791
1058,9055
37112,37364
42159,510
16395,1081129
50627,21452
5608,2107
38925,93328
13105,1255
22501,41550
5491,65855
10560,66160
19489,57130
19419,1243
23531,21917
10688,86203
17889,32082
18228,14639
80351,122
18642,4504
205054,78391
39391,9752
18644,79294
31516,41753
45827,13848
5683,25826
113279,87043
2094,40
14906,9868
16176,1760
52770,10076
12518,6794
10567,6817
10642,2289
9285,9915
10569,13848
21879,13848
98502,88664
21484,101709
24918,8823
955,6817
8584,1215
47295,130938
11332,39853
16093,770
29372,28501
962,11573
5483,29433
21060,86
30588,10218
668,19052
23518,46712
691,30252
31353,26134
44018,39853
698,52268
682,19711
28973,19711
28974,31621
40685,31621
22994,97618
40639,97618
499,1730
9600,3098
120077,1263
38006,14643
2768,14639
42002,94787
40365,21601
24920,94787
21,4109
10911,4434
10102,48069
30308,834
38688,58448
26912,58448
26278,1259
26953,18635
26954,1223
26956,2241
26957,6593
26958,5572
26959,80260
26960,597
80287,12698
6003,16008
23939,109876
46614,107482
11072,59953
23069,78023
21299,78023
38802,44056
13368,2042
985,799
14002,11770
541,102445
21137,8376
36724,20629
938,4501
10648,2704
11368,947
10875,1718
2075,1047
1551,67753
22500,3027
10246,63709
19698,16730
23919,52405
18835,73496
26554,8482
15239,2241
28165,8251
28169,770
15762,11447
169,11181
865,47275
9663,72427
26889,233192
10128,1259
9659,4964
8810,16384
9355,2161
1727,14392
635,21712
10068,6558
11495,154
11428,84736
10117,491
35936,14838
25562,3016
51763,27439
73079,3146
38921,73256
35463,488
9679,2428
24587,11770
51333,1221
17771,9603
31610,64815
60005,2989
10264,900
31657,19842
29204,157879
17814,59248
11879,121585
21128,1190670
482,2359
592,7414
31593,6046
12611,380
14328,5231
32047,54441
9040,7299
25364,2585
43002,74565
5121,3415
195,2624
6978,41704
3133,43786
643,2999
10571,1124107
479,64195
7450,57154
31023,51572
25636,3643
41160,3686
47439,82505
207731,25826
7443,68215
2123,141824
2024,142526
17711,64864
2133,70602
29946,6593
25993,94988
28774,70565
46929,6483
11598,6483
9702,9157
117026,21003
9873,1098
16820,59466
14864,15156
15379,15189
12764,39996
27352,17042
8348,597
24099,29962
17897,2095
28050,17735
16094,88391
16096,17247
20343,56263
13757,24
11822,65428
90980,4387
26270,834
37744,32277
494,7066
493,38696
12706,14999
4244,18669
4247,9867
20770,12329
1050,7908
1052,21370
20540,5696
23655,1243
1788,1243
32275,1243
36657,55099
44490,589173
47585,19093
1448,69167
36047,113733
2655,13426
12599,11203
33828,172
93,6720
9278,48980
90715,10491
59181,190
22167,100516
18118,1464511
11940,103374
24167,2073
10276,15132
19380,97961
13783,190
11624,129941
15867,7754
11686,28947
29263,58245
46754,28947
18702,60261
11830,1724
16110,74671
12107,8222
10401,2579
32640,897
10641,4695
6282,5696
9383,5029
5551,18392
277726,120685
43079,99592
27723,17046
2360,22677
28043,19985
33468,1183661
21866,26713
33408,10367
11589,16957
15158,134146
16139,26502
16146,1380314
26515,6854
11856,50651
13567,5281
10860,57377
8420,52159
18391,3415
20850,7181
39473,10790
27452,18738
77571,10601
38548,7335
20438,130030
274868,29662
2211,3712
46991,16187
201581,29664
10391,25735
14195,1179593
15665,59026
45905,102696
10393,84165
18168,84211
8843,51521
10643,57691
23618,1307
117262,158050
30946,6630
37136,15115
37137,58689
23283,141967
3110,66604
14698,9033
11694,4197
47434,20907
39891,1051294
76891,1073910
9651,173607
26865,96369
11398,193390
161687,95646
26244,15218
1588,2042
287821,23880
19150,9039
25128,997
18153,42
30910,3032
41282,35
12211,19143
137236,88967
9995,6510
1698,52358
10480,31211
80713,55949
10685,48965
1619,2303
786,95526
14805,95526
51179,34402
46119,82562
18074,4429
170767,7506
77332,2027
27665,30099
29015,13953
10562,11030
201724,114562
12212,2917
14629,30554
16,70565
13785,78845
34299,1153
15752,21371
22597,112921
19348,102429
10637,1062093
9003,98132
9064,5281
11569,12203
10434,81718
26484,56435
39113,17281
38126,6737
53617,330
469,2863
2160,99496
2161,21526
3073,1808
911,1206
10973,68215
34077,492
10787,19102
43109,129482
43230,21869
15855,10076
9507,29383
27475,19708
27764,69392
27767,5690
40760,2000
40446,5030
24664,462
21370,1524
20455,51984
10461,29433
1485,108129
1597,26724
641,26849
10687,15868
63956,1528
6521,38516
10763,36425
100975,495
16888,32593
10383,66121
21142,307
78140,6220
2134,30711
18801,9915
18498,390
28605,894
42797,322
13465,339
27033,17350
20367,80540
71,3393
1636,65314
10647,469
19204,136
13762,8551
12207,1351
11531,1091
24100,531
10783,10702
47302,21370
4327,12989
4958,11505
9678,11505
11978,583118
8870,2289
77434,19542
14295,149
681,1152
11372,149
8452,1723
10862,29
8871,11834
34045,61797
16340,4023
10481,5507
10867,61411
10876,228
9741,17698
79920,738
146,7623
11849,1225
11983,37
11678,11091
2669,93911
20721,18281
2609,94053
12714,1223
92603,94831
708,1255
1857,5140
10673,879
2604,947
10132,3687
11064,1884
107,4023
40820,2963
37716,1255
392,21053
8859,6593
11688,3393
12509,3100
3981,4165
711,3997
2046,84102
5001,949
8358,4082
5994,14712
25520,173686
1493,9169
25660,19707
134,7791
62677,21792
21991,52038
10577,86382
21355,2228
29122,941088
11973,53218
1900,49422
44853,42171
10873,8482
26719,5697
31583,117
15739,12882
15413,31310
2623,35689
11209,57138
13715,84782
19108,5344
8043,15672
43258,11916
10655,16328
75490,2309
42261,2949
34794,83718
9989,18175
18828,10723
9816,4600
20637,3394
5955,2215
125498,23393
77825,38689
220976,770
66599,769
17474,15206
11191,10492
2613,137932
22021,11159
22048,6889
17006,2145
26333,2999
16723,18862
2018,10781
31768,4786
287991,1078833
47595,6448
18856,6593
10499,36
37949,77300
83500,75286
47943,68750
74340,488
5709,83961
11215,7623
26477,1723
10937,56205
4639,57138
96,178486
90,40007
11028,1776
57240,102322
67307,3636
19324,24279
19933,33611
12919,68750
15785,19665
31701,12859
31563,1994
12506,109044
89992,488
70199,719
39507,58251
62185,796
24826,51962
30994,16379
17159,56514
10110,5572
18935,72427
764,3535
20287,53861
26964,62043
71881,70737
15658,2087
4918,1108
28368,19969
58084,19746
52780,2123
48149,30477
26156,560320
34101,54050
32054,87121
14464,65559
65501,12453
32227,18355
2614,2303
40962,73693
12704,947
580,17494
24828,146949
13703,3564
36914,8965
1547,2632
42010,141706
2608,8220
32058,32983
10019,122441
11649,851
84499,8303
13509,37626
63639,1704
30175,50942
51521,48548
34379,51864
22915,52529
24940,88743
37302,27846
10984,6959
843,73282
121091,1150384
318,128550
12806,72156
9740,227412
10878,8246
47588,1884
10697,5026
7093,9915
16300,2000
